date,beach,council,region,enterococci,water_temperature,conductivity,latitude,longitude,precipitation_mm
2015-07-15,Malabar Beach,Randwick City Council,Sydney City,10.0,16.0,54400.0,-33.96436,151.252247,2.2
2015-07-15,South Maroubra Rockpool,Randwick City Council,Sydney City,0.0,16.0,53700.0,-33.953515,151.258009,2.2
2015-07-15,South Steyne Beach,Northern Beaches Council,Northern Sydney,5.0,15.0,54400.0,-33.79889,151.2903,2.2
2015-07-15,North Steyne Beach,Northern Beaches Council,Northern Sydney,5.0,15.0,54400.0,-33.79099,151.28801,2.2
2015-07-15,Bronte Beach,Waverley Council,Sydney City,13.0,16.0,54800.0,-33.903087,151.26879,2.2
2015-07-15,Queenscliff Beach,Northern Beaches Council,Northern Sydney,4.0,15.0,54100.0,-33.78689,151.28874,2.2
2015-07-15,Newport Beach,Northern Beaches Council,Northern Sydney,0.0,15.0,54000.0,-33.653976,151.32375,2.2
2015-07-15,Freshwater Beach,Northern Beaches Council,Northern Sydney,1.0,15.0,54400.0,-33.78164,151.29076,2.2
2015-07-15,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,3.0,15.0,51100.0,-33.767605,151.298194,2.2
2015-07-15,Mona Vale Beach,Northern Beaches Council,Northern Sydney,2.0,15.0,54400.0,-33.679704,151.313981,2.2
2015-07-15,Bondi Beach,Waverley Council,Sydney City,1.0,16.0,54600.0,-33.891157,151.278267,2.2
2015-07-15,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,4.0,14.0,54400.0,-33.800514,151.297668,2.2
2015-07-15,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,4.0,15.0,54800.0,-33.773397,151.293337,2.2
2015-07-15,South Maroubra Beach,Randwick City Council,Sydney City,2.0,16.0,54800.0,-33.951378,151.257322,2.2
2015-07-15,Whale Beach,Northern Beaches Council,Northern Sydney,0.0,15.0,54800.0,-33.611207,151.332254,2.2
2015-07-15,Gordons Bay (East),Randwick City Council,Sydney City,1.0,16.0,54700.0,-33.915646,151.264558,2.2
2015-07-15,Tamarama Beach,Waverley Council,Sydney City,1.0,16.0,54800.0,-33.900805,151.270734,2.2
2015-07-15,Maroubra Beach,Randwick City Council,Sydney City,2.0,16.0,54700.0,-33.948896,151.257459,2.2
2015-07-15,Bungan Beach,Northern Beaches Council,Northern Sydney,0.0,15.0,54100.0,-33.665919,151.320776,2.2
2015-07-15,North Narrabeen Beach,Northern Beaches Council,Northern Sydney,1.0,15.0,54400.0,-33.705557,151.306407,2.2
2015-07-15,Bilgola Beach,Northern Beaches Council,Northern Sydney,0.0,15.0,54000.0,-33.645256,151.328774,2.2
2015-07-15,Palm Beach,Northern Beaches Council,Northern Sydney,1.0,16.0,54900.0,-33.598779,151.325824,2.2
2015-07-15,Clovelly Beach,Randwick City Council,Sydney City,0.0,16.0,54700.0,-33.914578,151.267659,2.2
2015-07-15,Collaroy Beach,Northern Beaches Council,Northern Sydney,0.0,15.0,54700.0,-33.732619,151.302884,2.2
2015-07-15,Avalon Beach,Northern Beaches Council,Northern Sydney,1.0,15.0,54000.0,-33.635658,151.332569,2.2
2015-07-10,Boat Harbour,Sutherland Shire Council,Southern Sydney,0.0,15.0,53700.0,-34.038723,151.200127,2.9
2015-07-10,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,0.0,16.0,54600.0,-34.05101,151.15659,2.9
2015-07-10,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,0.0,16.0,54300.0,-34.06412,151.15542,2.9
2015-07-10,Wanda Beach,Sutherland Shire Council,Southern Sydney,0.0,16.0,54400.0,-34.04393,151.1622,2.9
2015-07-10,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,0.0,16.0,54600.0,-34.055497,151.155347,2.9
2015-07-10,Elouera Beach,Sutherland Shire Council,Southern Sydney,0.0,16.0,54600.0,-34.04661,151.15966,2.9
2015-07-10,Greenhills Beach,Sutherland Shire Council,Southern Sydney,0.0,17.0,54400.0,-34.03479,151.18418,2.9
2015-07-10,Oak Park Beach,Sutherland Shire Council,Southern Sydney,0.0,16.0,54500.0,-34.06984,151.156853,2.9
2015-07-08,Long Reef Beach,Northern Beaches Council,Northern Sydney,1.0,16.0,54600.0,-33.74525,151.30593,0.3
2015-07-08,Warriewood Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54500.0,-33.69107,151.309221,0.3
2015-07-08,Dee Why Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54600.0,-33.753299,151.297338,0.3
2015-07-08,South Steyne Beach,Northern Beaches Council,Northern Sydney,7.0,16.0,54600.0,-33.79889,151.2903,0.3
2015-07-08,Mona Vale Beach,Northern Beaches Council,Northern Sydney,1.0,17.0,54600.0,-33.679704,151.313981,0.3
2015-07-08,Freshwater Beach,Northern Beaches Council,Northern Sydney,2.0,16.0,54600.0,-33.78164,151.29076,0.3
2015-07-08,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,9.0,16.0,54600.0,-33.767605,151.298194,0.3
2015-07-08,Queenscliff Beach,Northern Beaches Council,Northern Sydney,29.0,16.0,53100.0,-33.78689,151.28874,0.3
2015-07-08,Newport Beach,Northern Beaches Council,Northern Sydney,3.0,16.0,54700.0,-33.653976,151.32375,0.3
2015-07-08,North Steyne Beach,Northern Beaches Council,Northern Sydney,8.0,16.0,54400.0,-33.79099,151.28801,0.3
2015-07-08,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,10.0,15.0,54200.0,-33.800514,151.297668,0.3
2015-07-08,Bondi Beach,Waverley Council,Sydney City,4.0,15.0,51100.0,-33.891157,151.278267,0.3
2015-07-08,Whale Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54500.0,-33.611207,151.332254,0.3
2015-07-08,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,1.0,16.0,54800.0,-33.773397,151.293337,0.3
2015-07-08,Turimetta Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54600.0,-33.698084,151.310937,0.3
2015-07-08,Gordons Bay (East),Randwick City Council,Sydney City,6.0,16.0,54800.0,-33.915646,151.264558,0.3
2015-07-08,Avalon Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54600.0,-33.635658,151.332569,0.3
2015-07-08,Collaroy Beach,Northern Beaches Council,Northern Sydney,2.0,16.0,54700.0,-33.732619,151.302884,0.3
2015-07-08,Palm Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54500.0,-33.598779,151.325824,0.3
2015-07-08,Bilgola Beach,Northern Beaches Council,Northern Sydney,1.0,17.0,55600.0,-33.645256,151.328774,0.3
2015-07-08,North Narrabeen Beach,Northern Beaches Council,Northern Sydney,2.0,16.0,54400.0,-33.705557,151.306407,0.3
2015-07-08,Bungan Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54600.0,-33.665919,151.320776,0.3
2015-07-06,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,1.0,15.0,54700.0,-34.05101,151.15659,0.0
2015-07-06,Boat Harbour,Sutherland Shire Council,Southern Sydney,1.0,15.0,54300.0,-34.038723,151.200127,0.0
2015-07-06,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,0.0,15.0,54500.0,-34.06412,151.15542,0.0
2015-07-06,Wanda Beach,Sutherland Shire Council,Southern Sydney,1.0,15.0,54200.0,-34.04393,151.1622,0.0
2015-07-06,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,2.0,15.0,55000.0,-34.055497,151.155347,0.0
2015-07-06,Elouera Beach,Sutherland Shire Council,Southern Sydney,5.0,15.0,54800.0,-34.04661,151.15966,0.0
2015-07-06,Greenhills Beach,Sutherland Shire Council,Southern Sydney,0.0,16.0,54800.0,-34.03479,151.18418,0.0
2015-07-06,Oak Park Beach,Sutherland Shire Council,Southern Sydney,1.0,15.0,54000.0,-34.06984,151.156853,0.0
2015-07-03,Edwards Beach,Mosman Municipal Council,Sydney Harbour,0.0,16.0,54100.0,-33.82138,151.25283,0.0
2015-07-03,Clontarf Pool,Northern Beaches Council,Sydney Harbour,2.0,16.0,53100.0,-33.80579,151.25172,0.0
2015-07-03,Darling Harbour,The City of Sydney,Sydney Harbour,7.0,16.0,51200.0,-33.87129,151.20069,0.0
2015-07-03,Woodford Bay,Lane Cove Council,Sydney Harbour,5.0,14.0,51000.0,-33.831968,151.17254,0.0
2015-07-03,Balmoral Baths,Mosman Municipal Council,Sydney Harbour,3.0,16.0,53800.0,-33.826888,151.253476,0.0
2015-07-03,Nielsen Park,Woollahra Municipal Council,Sydney Harbour,0.0,16.0,53700.0,-33.849925,151.266231,0.0
2015-07-03,Clifton Gardens,Mosman Municipal Council,Sydney Harbour,3.0,16.0,54100.0,-33.839154,151.253349,0.0
2015-07-03,Manly Cove,Northern Beaches Council,Sydney Harbour,6.0,16.0,54100.0,-33.79944,151.282519,0.0
2015-07-03,Fairlight Beach,Northern Beaches Council,Sydney Harbour,2.0,16.0,54300.0,-33.800731,151.274778,0.0
2015-07-03,Northbridge Baths,Willoughby City Council,Sydney Harbour,8.0,16.0,53000.0,-33.806043,151.222754,0.0
2015-07-03,Hayes Street Beach,North Sydney Council,Sydney Harbour,6.0,15.0,53800.0,-33.841715,151.219382,0.0
2015-07-03,Rose Bay Beach,Woollahra Municipal Council,Sydney Harbour,3.0,16.0,53400.0,-33.870027,151.265932,0.0
2015-07-03,Little Manly Cove,Northern Beaches Council,Sydney Harbour,0.0,16.0,53900.0,-33.807232,151.286808,0.0
2015-07-03,Dawn Fraser Pool,Inner West Council,Sydney Harbour,2.0,16.0,51700.0,-33.853237,151.172823,0.0
2015-07-03,Watsons Bay,Woollahra Municipal Council,Sydney Harbour,0.0,16.0,53900.0,-33.845115,151.280546,0.0
2015-07-03,Gurney Crescent Baths,Northern Beaches Council,Sydney Harbour,0.0,16.0,52800.0,-33.793451,151.235278,0.0
2015-07-03,Forty Baskets Pool,Northern Beaches Council,Sydney Harbour,1.0,16.0,54200.0,-33.803133,151.270604,0.0
2015-07-03,Greenwich Baths,Lane Cove Council,Sydney Harbour,4.0,15.0,53100.0,-33.84176,151.1829,0.0
2015-07-03,Parsley Bay,Woollahra Municipal Council,Sydney Harbour,0.0,16.0,53900.0,-33.849889,151.276441,0.0
2015-07-03,Chinamans Beach,Mosman Municipal Council,Sydney Harbour,0.0,15.0,53700.0,-33.814094,151.248971,0.0
2015-07-02,Avalon Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54400.0,-33.635658,151.332569,0.0
2015-07-02,Collaroy Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54400.0,-33.732619,151.302884,0.0
2015-07-02,Clovelly Beach,Randwick City Council,Sydney City,0.0,16.0,54700.0,-33.914578,151.267659,0.0
2015-07-02,North Narrabeen Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54300.0,-33.705557,151.306407,0.0
2015-07-02,Bungan Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54300.0,-33.665919,151.320776,0.0
2015-07-02,Bilgola Beach,Northern Beaches Council,Northern Sydney,1.0,16.0,54600.0,-33.645256,151.328774,0.0
2015-07-02,Palm Beach,Northern Beaches Council,Northern Sydney,1.0,16.0,54400.0,-33.598779,151.325824,0.0
2015-07-02,Turimetta Beach,Northern Beaches Council,Northern Sydney,1.0,16.0,54400.0,-33.698084,151.310937,0.0
2015-07-02,Tamarama Beach,Waverley Council,Sydney City,5.0,16.0,54600.0,-33.900805,151.270734,0.0
2015-07-02,Gordons Bay (East),Randwick City Council,Sydney City,1.0,16.0,54700.0,-33.915646,151.264558,0.0
2015-07-02,Maroubra Beach,Randwick City Council,Sydney City,3.0,16.0,54700.0,-33.948896,151.257459,0.0
2015-07-02,Whale Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54400.0,-33.611207,151.332254,0.0
2015-07-02,South Maroubra Beach,Randwick City Council,Sydney City,5.0,15.0,54600.0,-33.951378,151.257322,0.0
2015-07-02,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,53900.0,-33.773397,151.293337,0.0
2015-07-02,Bondi Beach,Waverley Council,Sydney City,6.0,16.0,54500.0,-33.891157,151.278267,0.0
2015-07-02,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,9.0,15.0,52300.0,-33.800514,151.297668,0.0
2015-07-02,Freshwater Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54400.0,-33.78164,151.29076,0.0
2015-07-02,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,51100.0,-33.767605,151.298194,0.0
2015-07-02,Mona Vale Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,53700.0,-33.679704,151.313981,0.0
2015-07-02,Queenscliff Beach,Northern Beaches Council,Northern Sydney,21.0,16.0,52400.0,-33.78689,151.28874,0.0
2015-07-02,Newport Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54500.0,-33.653976,151.32375,0.0
2015-07-02,Bronte Beach,Waverley Council,Sydney City,6.0,16.0,54500.0,-33.903087,151.26879,0.0
2015-07-02,North Steyne Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,52200.0,-33.79099,151.28801,0.0
2015-07-02,South Steyne Beach,Northern Beaches Council,Northern Sydney,10.0,15.0,51100.0,-33.79889,151.2903,0.0
2015-07-02,South Maroubra Rockpool,Randwick City Council,Sydney City,1.0,13.0,53700.0,-33.953515,151.258009,0.0
2015-07-02,Warriewood Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54400.0,-33.69107,151.309221,0.0
2015-07-02,Dee Why Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,54200.0,-33.753299,151.297338,0.0
2015-07-02,Coogee Beach,Randwick City Council,Sydney City,4.0,15.0,54500.0,-33.92076,151.25817,0.0
2015-07-02,Long Reef Beach,Northern Beaches Council,Northern Sydney,0.0,16.0,53900.0,-33.74525,151.30593,0.0
2015-07-02,Little Bay Beach,Randwick City Council,Sydney City,16.0,14.0,54100.0,-33.979882,151.251417,0.0
2015-06-29,Oak Park Beach,Sutherland Shire Council,Southern Sydney,0.0,17.0,54300.0,-34.06984,151.156853,0.0
2015-06-29,Elouera Beach,Sutherland Shire Council,Southern Sydney,17.0,17.0,54200.0,-34.04661,151.15966,0.0
2015-06-29,Greenhills Beach,Sutherland Shire Council,Southern Sydney,0.0,17.0,54300.0,-34.03479,151.18418,0.0
2015-06-29,Wanda Beach,Sutherland Shire Council,Southern Sydney,2.0,17.0,54200.0,-34.04393,151.1622,0.0
2015-06-29,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,2.0,17.0,54100.0,-34.055497,151.155347,0.0
2015-06-29,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,2.0,17.0,54100.0,-34.05101,151.15659,0.0
2015-06-29,Boat Harbour,Sutherland Shire Council,Southern Sydney,4.0,16.0,54200.0,-34.038723,151.200127,0.0
2015-06-29,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,0.0,17.0,54100.0,-34.06412,151.15542,0.0
2015-06-26,Turimetta Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54600.0,-33.698084,151.310937,0.0
2015-06-26,Maroubra Beach,Randwick City Council,Sydney City,20.0,18.0,54300.0,-33.948896,151.257459,0.0
2015-06-26,Tamarama Beach,Waverley Council,Sydney City,5.0,18.0,54400.0,-33.900805,151.270734,0.0
2015-06-26,Gordons Bay (East),Randwick City Council,Sydney City,2.0,18.0,54500.0,-33.915646,151.264558,0.0
2015-06-26,Bilgola Beach,Northern Beaches Council,Northern Sydney,6.0,17.0,54500.0,-33.645256,151.328774,0.0
2015-06-26,Palm Beach,Northern Beaches Council,Northern Sydney,7.0,18.0,54200.0,-33.598779,151.325824,0.0
2015-06-26,Bungan Beach,Northern Beaches Council,Northern Sydney,2.0,17.0,54700.0,-33.665919,151.320776,0.0
2015-06-26,Clovelly Beach,Randwick City Council,Sydney City,1.0,17.0,54100.0,-33.914578,151.267659,0.0
2015-06-26,Collaroy Beach,Northern Beaches Council,Northern Sydney,8.0,17.0,54300.0,-33.732619,151.302884,0.0
2015-06-26,Avalon Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54400.0,-33.635658,151.332569,0.0
2015-06-26,Bondi Beach,Waverley Council,Sydney City,8.0,18.0,54300.0,-33.891157,151.278267,0.0
2015-06-26,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,4.0,16.0,54400.0,-33.800514,151.297668,0.0
2015-06-26,South Maroubra Beach,Randwick City Council,Sydney City,2.0,18.0,54400.0,-33.951378,151.257322,0.0
2015-06-26,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,5.0,17.0,54400.0,-33.773397,151.293337,0.0
2015-06-26,Whale Beach,Northern Beaches Council,Northern Sydney,1.0,18.0,54600.0,-33.611207,151.332254,0.0
2015-06-26,South Steyne Beach,Northern Beaches Council,Northern Sydney,2.0,17.0,54300.0,-33.79889,151.2903,0.0
2015-06-26,Bronte Beach,Waverley Council,Sydney City,7.0,18.0,54000.0,-33.903087,151.26879,0.0
2015-06-26,Newport Beach,Northern Beaches Council,Northern Sydney,2.0,17.0,54500.0,-33.653976,151.32375,0.0
2015-06-26,Freshwater Beach,Northern Beaches Council,Northern Sydney,8.0,16.0,54400.0,-33.78164,151.29076,0.0
2015-06-26,Mona Vale Beach,Northern Beaches Council,Northern Sydney,1.0,17.0,54600.0,-33.679704,151.313981,0.0
2015-06-26,Little Bay Beach,Randwick City Council,Sydney City,12.0,17.0,53000.0,-33.979882,151.251417,0.0
2015-06-26,Coogee Beach,Randwick City Council,Sydney City,10.0,18.0,54400.0,-33.92076,151.25817,0.0
2015-06-26,Dee Why Beach,Northern Beaches Council,Northern Sydney,11.0,17.0,54700.0,-33.753299,151.297338,0.0
2015-06-26,Malabar Beach,Randwick City Council,Sydney City,4.0,17.0,54400.0,-33.96436,151.252247,0.0
2015-06-26,Warriewood Beach,Northern Beaches Council,Northern Sydney,1.0,18.0,54400.0,-33.69107,151.309221,0.0
2015-06-23,Oak Park Beach,Sutherland Shire Council,Southern Sydney,2.0,17.0,53800.0,-34.06984,151.156853,0.0
2015-06-23,Elouera Beach,Sutherland Shire Council,Southern Sydney,2.0,17.0,54200.0,-34.04661,151.15966,0.0
2015-06-23,Greenhills Beach,Sutherland Shire Council,Southern Sydney,2.0,17.0,53600.0,-34.03479,151.18418,0.0
2015-06-23,Wanda Beach,Sutherland Shire Council,Southern Sydney,1.0,16.0,54000.0,-34.04393,151.1622,0.0
2015-06-23,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,2.0,17.0,54100.0,-34.055497,151.155347,0.0
2015-06-23,Boat Harbour,Sutherland Shire Council,Southern Sydney,8.0,15.0,53600.0,-34.038723,151.200127,0.0
2015-06-23,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,0.0,17.0,54100.0,-34.05101,151.15659,0.0
2015-06-23,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,0.0,17.0,54200.0,-34.06412,151.15542,0.0
2015-06-20,Turimetta Beach,Northern Beaches Council,Northern Sydney,9.0,16.0,54300.0,-33.698084,151.310937,0.0
2015-06-20,Tamarama Beach,Waverley Council,Sydney City,3.0,18.0,54700.0,-33.900805,151.270734,0.0
2015-06-20,Gordons Bay (East),Randwick City Council,Sydney City,5.0,18.0,54500.0,-33.915646,151.264558,0.0
2015-06-20,Maroubra Beach,Randwick City Council,Sydney City,8.0,18.0,54500.0,-33.948896,151.257459,0.0
2015-06-20,Avalon Beach,Northern Beaches Council,Northern Sydney,3.0,17.0,54300.0,-33.635658,151.332569,0.0
2015-06-20,Collaroy Beach,Northern Beaches Council,Northern Sydney,8.0,17.0,54100.0,-33.732619,151.302884,0.0
2015-06-20,Clovelly Beach,Randwick City Council,Sydney City,4.0,18.0,54600.0,-33.914578,151.267659,0.0
2015-06-20,Bungan Beach,Northern Beaches Council,Northern Sydney,17.0,17.0,54200.0,-33.665919,151.320776,0.0
2015-06-20,Palm Beach,Northern Beaches Council,Northern Sydney,2.0,18.0,54300.0,-33.598779,151.325824,0.0
2015-06-20,Bilgola Beach,Northern Beaches Council,Northern Sydney,7.0,17.0,54300.0,-33.645256,151.328774,0.0
2015-06-20,Bondi Beach,Waverley Council,Sydney City,4.0,18.0,54400.0,-33.891157,151.278267,0.0
2015-06-20,Shelly Beach (Manly),Northern Beaches Council,Northern Sydney,33.0,17.0,53300.0,-33.800514,151.297668,0.0
2015-06-20,Whale Beach,Northern Beaches Council,Northern Sydney,6.0,17.0,54400.0,-33.611207,151.332254,0.0
2015-06-20,South Maroubra Beach,Randwick City Council,Sydney City,6.0,17.0,54400.0,-33.951378,151.257322,0.0
2015-06-20,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,9.0,18.0,54400.0,-33.773397,151.293337,0.0
2015-06-20,South Steyne Beach,Northern Beaches Council,Northern Sydney,16.0,17.0,54200.0,-33.79889,151.2903,0.0
2015-06-20,Freshwater Beach,Northern Beaches Council,Northern Sydney,22.0,17.0,54100.0,-33.78164,151.29076,0.0
2015-06-20,Mona Vale Beach,Northern Beaches Council,Northern Sydney,30.0,17.0,54300.0,-33.679704,151.313981,0.0
2015-06-20,Newport Beach,Northern Beaches Council,Northern Sydney,14.0,17.0,54300.0,-33.653976,151.32375,0.0
2015-06-20,North Steyne Beach,Northern Beaches Council,Northern Sydney,20.0,17.0,54300.0,-33.79099,151.28801,0.0
2015-06-20,Bronte Beach,Waverley Council,Sydney City,12.0,17.0,55100.0,-33.903087,151.26879,0.0
2015-06-20,Little Bay Beach,Randwick City Council,Sydney City,31.0,17.0,54200.0,-33.979882,151.251417,0.0
2015-06-20,Warriewood Beach,Northern Beaches Council,Northern Sydney,7.0,17.0,54100.0,-33.69107,151.309221,0.0
2015-06-20,Malabar Beach,Randwick City Council,Sydney City,12.0,17.0,54300.0,-33.96436,151.252247,0.0
2015-06-20,Dee Why Beach,Northern Beaches Council,Northern Sydney,25.0,17.0,54200.0,-33.753299,151.297338,0.0
2015-06-20,Coogee Beach,Randwick City Council,Sydney City,11.0,18.0,54400.0,-33.92076,151.25817,0.0
2015-06-17,Oak Park Beach,Sutherland Shire Council,Southern Sydney,2.0,18.0,54200.0,-34.06984,151.156853,2.6
2015-06-17,Elouera Beach,Sutherland Shire Council,Southern Sydney,5.0,18.0,54300.0,-34.04661,151.15966,2.6
2015-06-17,Greenhills Beach,Sutherland Shire Council,Southern Sydney,1.0,18.0,54400.0,-34.03479,151.18418,2.6
2015-06-17,Wanda Beach,Sutherland Shire Council,Southern Sydney,0.0,18.0,54400.0,-34.04393,151.1622,2.6
2015-06-17,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,2.0,18.0,54200.0,-34.055497,151.155347,2.6
2015-06-17,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,3.0,18.0,54300.0,-34.05101,151.15659,2.6
2015-06-17,Boat Harbour,Sutherland Shire Council,Southern Sydney,10.0,17.0,53500.0,-34.038723,151.200127,2.6
2015-06-17,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,3.0,18.0,54100.0,-34.06412,151.15542,2.6
2015-06-15,Turimetta Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54500.0,-33.698084,151.310937,2.9
2015-06-15,Maroubra Beach,Randwick City Council,Sydney City,4.0,18.0,54600.0,-33.948896,151.257459,2.9
2015-06-15,Tamarama Beach,Waverley Council,Sydney City,1.0,18.0,54500.0,-33.900805,151.270734,2.9
2015-06-15,Gordons Bay (East),Randwick City Council,Sydney City,0.0,18.0,54500.0,-33.915646,151.264558,2.9
2015-06-15,Bilgola Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54500.0,-33.645256,151.328774,2.9
2015-06-15,Palm Beach,Northern Beaches Council,Northern Sydney,1.0,18.0,54400.0,-33.598779,151.325824,2.9
2015-06-15,Bungan Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54300.0,-33.665919,151.320776,2.9
2015-06-15,North Narrabeen Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54400.0,-33.705557,151.306407,2.9
2015-06-15,Clovelly Beach,Randwick City Council,Sydney City,3.0,18.0,54500.0,-33.914578,151.267659,2.9
2015-06-15,Avalon Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54500.0,-33.635658,151.332569,2.9
2015-06-15,Collaroy Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54500.0,-33.732619,151.302884,2.9
2015-06-15,Bondi Beach,Waverley Council,Sydney City,4.0,18.0,54600.0,-33.891157,151.278267,2.9
2015-06-15,South Curl Curl Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54600.0,-33.773397,151.293337,2.9
2015-06-15,South Maroubra Beach,Randwick City Council,Sydney City,3.0,18.0,54400.0,-33.951378,151.257322,2.9
2015-06-15,Whale Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54500.0,-33.611207,151.332254,2.9
2015-06-15,South Steyne Beach,Northern Beaches Council,Northern Sydney,21.0,17.0,54400.0,-33.79889,151.2903,2.9
2015-06-15,North Steyne Beach,Northern Beaches Council,Northern Sydney,2.0,17.0,54300.0,-33.79099,151.28801,2.9
2015-06-15,Bronte Beach,Waverley Council,Sydney City,2.0,18.0,54500.0,-33.903087,151.26879,2.9
2015-06-15,Queenscliff Beach,Northern Beaches Council,Northern Sydney,6.0,17.0,54300.0,-33.78689,151.28874,2.9
2015-06-15,Freshwater Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54600.0,-33.78164,151.29076,2.9
2015-06-15,North Curl Curl Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54500.0,-33.767605,151.298194,2.9
2015-06-15,Mona Vale Beach,Northern Beaches Council,Northern Sydney,0.0,18.0,54300.0,-33.679704,151.313981,2.9
2015-06-15,Long Reef Beach,Northern Beaches Council,Northern Sydney,0.0,17.0,54500.0,-33.74525,151.30593,2.9
2015-06-15,Coogee Beach,Randwick City Council,Sydney City,0.0,18.0,54500.0,-33.92076,151.25817,2.9
2015-06-15,Dee Why Beach,Northern Beaches Council,Northern Sydney,1.0,18.0,54500.0,-33.753299,151.297338,2.9
2015-06-15,Narrabeen Lagoon (Birdwood Park),Northern Beaches Council,Northern Sydney,0.0,18.0,54000.0,-33.703993,151.304952,2.9
2015-06-15,Malabar Beach,Randwick City Council,Sydney City,12.0,17.0,54600.0,-33.96436,151.252247,2.9
2015-06-15,Warriewood Beach,Northern Beaches Council,Northern Sydney,1.0,18.0,54600.0,-33.69107,151.309221,2.9
2015-06-11,Oak Park Beach,Sutherland Shire Council,Southern Sydney,1.0,16.0,53700.0,-34.06984,151.156853,0.0
2015-06-11,Elouera Beach,Sutherland Shire Council,Southern Sydney,1.0,18.0,54600.0,-34.04661,151.15966,0.0
2015-06-11,Greenhills Beach,Sutherland Shire Council,Southern Sydney,0.0,18.0,54500.0,-34.03479,151.18418,0.0
2015-06-11,Wanda Beach,Sutherland Shire Council,Southern Sydney,2.0,18.0,54400.0,-34.04393,151.1622,0.0
2015-06-11,South Cronulla Beach,Sutherland Shire Council,Southern Sydney,0.0,18.0,54600.0,-34.055497,151.155347,0.0
2015-06-11,North Cronulla Beach,Sutherland Shire Council,Southern Sydney,1.0,18.0,54600.0,-34.05101,151.15659,0.0
2015-06-11,Boat Harbour,Sutherland Shire Council,Southern Sydney,12.0,17.0,54700.0,-34.038723,151.200127,0.0
2015-06-11,Shelly Beach (Sutherland),Sutherland Shire Council,Southern Sydney,2.0,17.0,54300.0,-34.06412,151.15542,0.0
2015-06-10,Gurney Crescent Baths,Northern Beaches Council,Sydney Harbour,0.0,16.0,53400.0,-33.793451,151.235278,0.0
2015-06-10,Greenwich Baths,Lane Cove Council,Sydney Harbour,1.0,14.0,52400.0,-33.84176,151.1829,0.0
